is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
0.0,0.0,5.34,12.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.21,15.0,,0.0,0.0,0.0,3.0,1.0
1.0,1.0,5.81,0.0,,0.0,0.0,0.0,6.0,1.0
1.0,1.0,11.72,26.0,1.43,0.0,53.1,7.6,0.0,0.0
1.0,1.0,11.72,21.0,0.1,1.0,22.4,3.0,0.0,0.0
0.0,0.0,5.4,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.91,14.0,,2.0,0.0,0.0,0.0,1.0
1.0,1.0,5.39,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,8.56,40.0,,0.0,38.6,3.0,0.0,1.0
1.0,1.0,10.1,26.0,,1.0,43.3,1.9,0.0,1.0
0.0,0.0,8.46,20.0,0.0,0.0,5.1,0.4,0.0,1.0
0.0,0.0,5.87,0.0,1.15,3.0,0.0,0.0,6.0,1.0
0.0,0.0,5.98,0.0,,1.0,0.0,0.0,6.0,1.0
1.0,0.0,11.7,20.0,1.61,0.0,13.1,0.6,0.0,0.0
1.0,1.0,11.7,19.0,1.93,0.0,38.4,3.1,0.0,0.0
0.0,0.0,9.33,16.0,,0.0,7.4,0.9,1.0,1.0
0.0,0.0,4.84,12.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,11.69,21.0,0.27,0.0,166.0,11.0,0.0,0.0
1.0,0.0,5.72,23.0,,6.0,0.0,0.0,0.0,1.0
0.0,0.0,7.37,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.32,17.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,11.68,25.0,0.33,0.0,36.3,2.0,0.0,0.0
1.0,0.0,11.86,17.0,,0.0,17.3,1.3,0.0,1.0
1.0,0.0,8.88,25.0,,3.0,5.3,0.7,0.0,1.0
1.0,0.0,8.91,24.0,0.0,0.0,2.4,0.1,0.0,1.0
1.0,1.0,11.66,22.0,0.83,3.0,15.4,1.8,0.0,0.0
1.0,1.0,11.65,21.0,0.43,0.0,22.3,1.6,0.0,0.0
1.0,1.0,11.65,10.0,1.16,0.0,50.2,6.3,0.0,0.0
0.0,0.0,5.25,14.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,8.72,17.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,11.64,15.0,1.13,0.0,108.3,5.6,0.0,0.0
1.0,0.0,11.64,12.0,1.02,2.0,34.6,1.7,0.0,0.0
0.0,0.0,11.64,24.0,,0.0,6.2,0.4,0.0,0.0
1.0,1.0,7.94,24.0,,0.0,25.1,1.8,0.0,1.0
1.0,0.0,11.62,79.0,1.86,2.0,70.2,9.0,0.0,0.0
1.0,0.0,7.6,14.0,,0.0,4.2,0.5,0.0,1.0
1.0,0.0,11.62,20.0,0.76,0.0,13.6,0.9,0.0,0.0
1.0,1.0,5.92,12.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,11.61,21.0,0.09,1.0,21.8,2.8,0.0,0.0
0.0,0.0,6.99,15.0,,0.0,6.0,0.6,0.0,1.0
1.0,1.0,11.6,21.0,0.44,0.0,44.3,3.1,0.0,0.0
1.0,1.0,12.33,10.0,0.5,1.0,14.8,3.4,0.0,1.0
1.0,1.0,11.6,15.0,1.64,0.0,15.0,1.3,0.0,0.0
0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.76,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.18,24.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,11.59,20.0,1.0,0.0,69.6,4.1,0.0,0.0
1.0,1.0,6.74,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,11.59,10.0,1.17,0.0,16.2,0.9,0.0,0.0
0.0,0.0,10.0,24.0,,0.0,47.9,2.4,0.0,1.0
1.0,1.0,6.3,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,9.46,19.0,0.0,0.0,2.2,0.2,0.0,1.0
1.0,0.0,6.57,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.24,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.9,0.0,0.7,0.0,0.0,0.0,2.0,1.0
1.0,1.0,5.86,19.0,,4.0,0.0,0.0,0.0,1.0
1.0,1.0,11.49,10.0,1.22,0.0,16.2,2.8,0.0,0.0
1.0,0.0,7.66,17.0,,0.0,6.2,0.5,0.0,1.0
1.0,1.0,11.47,21.0,0.05,1.0,15.4,1.3,0.0,0.0
1.0,0.0,7.78,0.0,0.0,0.0,22.3,1.6,0.0,1.0
0.0,0.0,8.02,22.0,0.0,1.0,8.7,0.5,0.0,1.0
0.0,0.0,8.06,20.0,,3.0,2.1,0.2,0.0,1.0
0.0,0.0,4.67,13.0,,1.0,0.0,0.0,0.0,1.0
1.0,0.0,6.56,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,9.79,22.0,,0.0,24.1,0.7,0.0,1.0
1.0,0.0,6.1,45.0,0.0,2.0,0.0,0.0,1.0,1.0
1.0,1.0,11.39,15.0,1.28,0.0,235.6,9.8,0.0,0.0
0.0,0.0,6.06,22.0,0.65,1.0,0.0,0.0,0.0,1.0
0.0,0.0,4.87,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,8.84,23.0,,0.0,44.9,2.4,0.0,1.0
1.0,0.0,11.33,21.0,0.11,1.0,9.9,0.8,0.0,0.0
1.0,0.0,11.33,24.0,,0.0,30.2,4.7,0.0,0.0
0.0,0.0,6.6,1.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.82,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.5,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,11.3,21.0,0.21,0.0,51.8,4.3,0.0,0.0
1.0,1.0,11.27,10.0,1.1,0.0,4.8,0.3,0.0,0.0
1.0,1.0,11.24,56.0,0.13,1.0,118.9,9.5,0.0,0.0
1.0,1.0,10.72,11.0,0.0,0.0,47.5,8.9,0.0,1.0
1.0,0.0,6.08,13.0,,1.0,0.0,0.0,0.0,1.0
0.0,0.0,5.61,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,7.36,16.0,,0.0,16.4,1.5,0.0,1.0
0.0,0.0,6.18,18.0,,1.0,0.0,0.0,0.0,1.0
0.0,0.0,8.35,21.0,,0.0,41.2,1.0,0.0,1.0
0.0,0.0,5.02,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,7.2,1.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,6.94,23.0,0.0,0.0,16.6,2.2,0.0,1.0
0.0,0.0,4.81,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.85,11.0,0.0,0.0,4.5,0.2,0.0,1.0
0.0,0.0,6.91,18.0,,0.0,29.2,2.7,0.0,1.0
1.0,0.0,11.13,37.0,1.62,0.0,74.9,8.8,0.0,0.0
1.0,1.0,10.53,20.0,0.0,0.0,73.1,12.9,0.0,1.0
1.0,1.0,11.12,10.0,1.42,1.0,47.5,5.7,0.0,0.0
1.0,1.0,6.51,21.0,,1.0,3.9,0.3,0.0,1.0
1.0,1.0,11.09,26.0,1.85,1.0,107.5,64.1,1.0,0.0
1.0,0.0,9.24,26.0,,0.0,7.3,1.1,0.0,1.0
0.0,0.0,5.76,13.0,,1.0,0.0,0.0,0.0,1.0
0.0,0.0,4.74,38.0,,6.0,0.0,0.0,0.0,1.0
1.0,0.0,4.71,0.0,,0.0,0.0,0.0,5.0,1.0
0.0,0.0,4.68,19.0,,8.0,0.0,0.0,0.0,1.0
0.0,0.0,6.23,0.0,,1.0,0.0,0.0,3.0,1.0
1.0,1.0,11.01,20.0,0.02,3.0,168.9,26.3,0.0,0.0
1.0,0.0,8.22,27.0,,0.0,69.4,5.7,0.0,1.0
1.0,0.0,10.99,22.0,1.14,0.0,25.1,4.4,0.0,0.0
0.0,0.0,6.55,24.0,,1.0,32.1,4.7,0.0,1.0
1.0,1.0,4.64,2.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.95,15.0,1.3,0.0,13.2,1.3,0.0,0.0
1.0,0.0,4.62,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.7,12.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.92,18.0,1.82,0.0,30.7,5.9,0.0,0.0
0.0,0.0,4.49,14.0,0.0,0.0,0.0,0.0,2.0,1.0
1.0,1.0,10.9,10.0,1.38,0.0,0.2,0.0,0.0,0.0
0.0,0.0,4.57,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,11.08,20.0,,0.0,23.9,1.7,0.0,1.0
0.0,0.0,4.56,14.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.85,15.0,1.34,0.0,18.2,1.1,0.0,0.0
1.0,1.0,10.83,22.0,,0.0,20.2,2.2,0.0,0.0
0.0,0.0,4.88,9.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,6.38,0.0,,0.0,0.2,0.0,0.0,1.0
0.0,0.0,5.87,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,7.13,0.0,0.0,0.0,7.8,0.7,0.0,1.0
1.0,0.0,4.28,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.77,25.0,1.76,1.0,28.0,2.9,0.0,0.0
1.0,1.0,10.76,20.0,1.26,0.0,181.1,5.2,0.0,0.0
0.0,0.0,10.76,12.0,,0.0,11.7,1.4,5.0,0.0
1.0,0.0,9.37,25.0,0.0,0.0,31.8,1.5,0.0,1.0
0.0,0.0,4.44,12.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,6.21,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.35,22.0,0.71,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.75,63.0,,0.0,173.2,22.3,0.0,0.0
1.0,1.0,6.35,22.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,6.2,23.0,0.0,0.0,11.9,1.1,0.0,1.0
1.0,1.0,5.14,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.74,25.0,0.17,0.0,103.2,10.2,0.0,0.0
1.0,1.0,10.73,10.0,1.43,0.0,8.5,0.4,0.0,0.0
0.0,0.0,3.94,98.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.2,0.0,,0.0,0.0,0.0,1.0,1.0
1.0,0.0,6.39,36.0,,0.0,11.6,2.2,0.0,1.0
0.0,0.0,5.16,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.73,24.0,1.84,0.0,53.6,2.3,0.0,0.0
1.0,1.0,6.73,22.0,,0.0,3.1,0.5,0.0,1.0
1.0,1.0,6.16,14.0,,0.0,3.0,0.6,0.0,1.0
0.0,0.0,4.5,0.0,,0.0,0.0,0.0,6.0,1.0
0.0,0.0,4.14,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,6.14,0.0,,0.0,3.4,0.2,6.0,1.0
0.0,0.0,5.75,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.95,0.0,,0.0,0.0,0.0,6.0,1.0
0.0,0.0,4.16,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,7.66,19.0,,2.0,33.4,1.7,0.0,1.0
0.0,0.0,4.22,0.0,,0.0,0.0,0.0,4.0,1.0
0.0,0.0,5.26,14.0,,1.0,0.0,0.0,0.0,1.0
0.0,0.0,4.39,0.0,,0.0,0.0,0.0,6.0,1.0
1.0,0.0,6.05,0.0,,0.0,0.4,0.0,0.0,1.0
1.0,1.0,10.71,24.0,1.32,1.0,82.7,5.4,0.0,0.0
0.0,0.0,4.16,16.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,7.05,14.0,,0.0,36.5,13.0,0.0,1.0
1.0,1.0,5.7,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.95,21.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.7,28.0,1.41,0.0,44.9,3.3,0.0,0.0
1.0,0.0,7.12,0.0,,0.0,0.9,0.2,4.0,1.0
0.0,0.0,5.78,0.0,0.24,1.0,0.8,0.1,6.0,1.0
0.0,0.0,4.85,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,8.45,10.0,,1.0,0.7,0.3,1.0,1.0
1.0,1.0,10.7,28.0,0.08,0.0,58.3,34.7,0.0,0.0
1.0,0.0,4.18,20.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.91,24.0,,2.0,0.0,0.0,0.0,1.0
1.0,0.0,7.99,25.0,,0.0,32.5,3.3,0.0,1.0
0.0,0.0,4.41,0.0,,0.0,0.0,0.0,3.0,1.0
0.0,0.0,6.7,22.0,,0.0,13.0,1.2,0.0,1.0
1.0,1.0,8.25,20.0,,1.0,25.1,1.6,0.0,1.0
0.0,0.0,6.13,0.0,,0.0,0.9,0.1,3.0,1.0
1.0,1.0,10.68,22.0,1.07,0.0,61.7,3.2,0.0,0.0
1.0,0.0,10.68,22.0,1.03,0.0,75.5,2.6,0.0,0.0
0.0,0.0,4.79,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,6.26,54.0,,0.0,36.0,10.1,0.0,1.0
0.0,0.0,4.36,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.52,0.0,,1.0,0.0,0.0,7.0,1.0
1.0,1.0,4.42,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.31,19.0,1.56,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.86,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,9.62,16.0,0.0,0.0,55.5,2.2,2.0,1.0
1.0,0.0,6.21,0.0,,1.0,2.4,0.3,6.0,1.0
1.0,0.0,8.77,17.0,0.0,0.0,2.2,0.2,0.0,1.0
1.0,0.0,8.18,24.0,,1.0,14.5,1.1,0.0,1.0
1.0,1.0,5.33,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.5,0.0,0.27,0.0,0.0,0.0,7.0,1.0
1.0,0.0,10.25,24.0,,0.0,71.5,7.0,0.0,1.0
1.0,0.0,6.0,22.0,,1.0,12.3,0.9,0.0,1.0
0.0,0.0,4.36,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,4.36,0.0,,3.0,0.0,0.0,6.0,1.0
0.0,0.0,4.22,0.0,,1.0,0.0,0.0,6.0,1.0
0.0,0.0,3.82,9.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.65,10.0,1.15,0.0,56.8,7.4,0.0,0.0
1.0,0.0,7.27,20.0,,0.0,13.1,1.2,0.0,1.0
1.0,0.0,8.07,25.0,0.0,0.0,64.8,3.5,0.0,1.0
1.0,1.0,8.62,6.0,0.0,0.0,51.2,2.6,0.0,1.0
1.0,0.0,6.79,17.0,,0.0,9.0,1.3,6.0,1.0
1.0,0.0,7.31,20.0,,0.0,4.5,0.2,0.0,1.0
1.0,1.0,10.64,13.0,1.5,0.0,99.9,8.2,4.0,0.0
1.0,1.0,4.51,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,0.0,6.6,0.0,,0.0,3.6,0.4,7.0,1.0
1.0,1.0,10.64,25.0,0.12,0.0,99.0,4.5,0.0,0.0
0.0,0.0,7.77,80.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,6.69,0.0,,0.0,18.2,0.8,4.0,1.0
1.0,0.0,4.44,20.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.14,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,5.81,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,6.24,0.0,,0.0,0.1,0.0,0.0,1.0
1.0,0.0,7.47,9.0,,0.0,8.0,1.0,5.0,1.0
1.0,0.0,5.67,56.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.62,22.0,0.07,0.0,11.1,2.1,0.0,0.0
0.0,0.0,5.77,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.61,10.0,1.89,0.0,202.0,16.8,0.0,0.0
1.0,0.0,10.61,12.0,,0.0,1.6,0.3,2.0,0.0
1.0,1.0,10.59,24.0,1.08,0.0,37.5,3.6,0.0,0.0
1.0,1.0,11.42,17.0,1.23,0.0,14.8,1.9,0.0,1.0
1.0,1.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,8.78,25.0,0.0,2.0,44.0,4.7,0.0,1.0
0.0,0.0,4.39,14.0,,1.0,0.0,0.0,0.0,1.0
1.0,0.0,5.2,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,4.76,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.57,10.0,1.3,0.0,12.3,1.5,0.0,0.0
1.0,1.0,5.35,14.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.65,36.0,0.23,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.78,0.0,,0.0,0.0,0.0,7.0,1.0
0.0,0.0,6.22,0.0,,0.0,1.7,0.1,5.0,1.0
0.0,0.0,4.08,0.0,,0.0,0.0,0.0,6.0,1.0
0.0,0.0,9.5,21.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.84,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.53,33.0,0.0,0.0,120.9,4.7,0.0,1.0
0.0,0.0,5.57,0.0,0.29,0.0,0.0,0.0,1.0,1.0
1.0,0.0,7.64,20.0,0.0,7.0,4.9,0.1,3.0,1.0
1.0,0.0,9.13,24.0,,0.0,11.3,1.2,0.0,1.0
1.0,0.0,8.99,32.0,,1.0,2.6,1.7,0.0,1.0
0.0,0.0,6.4,0.0,,1.0,2.1,0.2,4.0,1.0
1.0,0.0,4.19,0.0,,0.0,0.0,0.0,6.0,1.0
1.0,0.0,10.81,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,7.38,10.0,,0.0,4.1,0.3,7.0,1.0
1.0,1.0,10.54,9.0,,0.0,9.6,0.3,0.0,0.0
1.0,0.0,6.43,21.0,,0.0,43.2,2.2,0.0,1.0
1.0,0.0,10.52,18.0,1.62,0.0,86.6,7.9,0.0,0.0
0.0,0.0,4.2,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.22,14.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.51,0.0,,0.0,0.0,0.0,6.0,1.0
1.0,1.0,4.22,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.5,55.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.36,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,0.0,6.33,44.0,,0.0,3.0,0.2,0.0,1.0
0.0,0.0,5.75,13.0,,2.0,17.3,1.8,0.0,1.0
0.0,0.0,6.29,0.0,0.0,0.0,4.4,0.3,7.0,1.0
1.0,0.0,10.78,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.68,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,6.27,22.0,0.0,0.0,11.6,0.6,0.0,1.0
0.0,0.0,4.18,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,7.67,32.0,,0.0,15.1,0.8,0.0,1.0
0.0,0.0,4.1,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.24,0.0,,0.0,0.0,0.0,3.0,1.0
1.0,0.0,9.13,11.0,0.0,1.0,39.1,1.9,0.0,1.0
0.0,0.0,10.39,27.0,,0.0,171.2,8.5,1.0,0.0
1.0,1.0,10.39,32.0,1.17,0.0,154.2,5.4,0.0,0.0
1.0,0.0,10.39,25.0,0.3,0.0,54.0,5.6,0.0,0.0
1.0,0.0,4.01,14.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,3.9,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,0.0,10.38,24.0,,0.0,143.6,10.5,0.0,0.0
0.0,0.0,5.38,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,6.52,20.0,,2.0,18.1,1.6,0.0,1.0
1.0,0.0,4.69,12.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.27,8.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.16,0.0,,0.0,0.0,0.0,1.0,1.0
1.0,1.0,5.72,14.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,5.22,0.0,,0.0,0.0,0.0,1.0,1.0
1.0,0.0,7.78,26.0,,0.0,52.9,2.7,0.0,1.0
1.0,1.0,10.35,15.0,1.27,0.0,45.5,4.7,0.0,0.0
0.0,0.0,7.24,18.0,,3.0,18.5,1.1,0.0,1.0
1.0,0.0,7.19,10.0,,1.0,5.5,0.5,4.0,1.0
1.0,0.0,10.55,21.0,,2.0,20.0,1.8,0.0,1.0
0.0,0.0,5.56,23.0,,5.0,41.8,7.9,0.0,1.0
1.0,1.0,3.64,20.0,,0.0,0.2,0.2,2.0,1.0
1.0,1.0,9.51,24.0,0.0,0.0,6.0,1.1,0.0,1.0
0.0,0.0,3.81,0.0,,2.0,0.0,0.0,5.0,1.0
0.0,0.0,5.44,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,10.33,24.0,,0.0,41.8,4.4,0.0,0.0
1.0,1.0,10.69,19.0,,0.0,6.5,0.5,0.0,1.0
1.0,0.0,6.41,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,5.48,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,10.32,20.0,0.79,0.0,386.3,17.0,0.0,0.0
1.0,1.0,10.32,12.0,0.16,0.0,115.6,7.5,0.0,0.0
0.0,0.0,6.69,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.6,23.0,,0.0,2.2,0.4,0.0,1.0
1.0,0.0,10.31,20.0,1.16,0.0,6.8,0.4,0.0,0.0
1.0,0.0,4.42,0.0,,0.0,0.0,0.0,2.0,1.0
1.0,0.0,10.3,20.0,1.12,0.0,24.1,3.0,0.0,0.0
0.0,0.0,4.28,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,6.21,14.0,,0.0,17.6,1.3,0.0,1.0
1.0,1.0,10.3,12.0,0.24,1.0,69.4,4.0,0.0,0.0
1.0,1.0,10.3,10.0,1.17,0.0,12.6,3.0,0.0,0.0
1.0,0.0,3.61,0.0,,0.0,0.0,0.0,4.0,1.0
0.0,0.0,4.55,23.0,0.06,0.0,0.0,0.0,0.0,1.0
1.0,1.0,5.27,0.0,,0.0,0.0,0.0,1.0,1.0
1.0,0.0,10.28,21.0,1.63,0.0,117.4,4.5,0.0,0.0
0.0,0.0,6.79,37.0,,0.0,24.1,3.0,0.0,1.0
0.0,0.0,10.27,24.0,,0.0,143.1,6.0,0.0,0.0
0.0,0.0,3.65,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,8.22,25.0,0.0,0.0,45.9,2.1,0.0,1.0
0.0,0.0,3.68,21.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.27,18.0,1.63,0.0,18.9,1.4,0.0,0.0
0.0,0.0,3.75,13.0,,2.0,0.0,0.0,0.0,1.0
1.0,0.0,10.25,22.0,1.18,0.0,40.2,4.1,0.0,0.0
0.0,0.0,6.85,22.0,,0.0,8.7,0.3,0.0,1.0
1.0,0.0,10.25,22.0,0.04,0.0,40.4,2.5,0.0,0.0
1.0,1.0,3.98,20.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.24,20.0,1.67,0.0,8.0,0.8,0.0,0.0
0.0,0.0,5.01,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,4.75,0.0,,0.0,0.0,0.0,1.0,1.0
1.0,0.0,10.24,20.0,1.2,0.0,43.6,3.1,0.0,0.0
1.0,0.0,8.16,24.0,0.0,0.0,42.1,3.3,0.0,1.0
0.0,0.0,5.78,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.86,17.0,,0.0,0.0,0.0,4.0,1.0
0.0,0.0,3.58,0.0,,0.0,0.0,0.0,6.0,1.0
0.0,0.0,3.85,0.0,,0.0,0.0,0.0,7.0,1.0
1.0,1.0,8.02,16.0,0.0,2.0,6.7,0.7,0.0,1.0
0.0,0.0,3.39,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,9.02,28.0,0.0,0.0,74.4,3.7,0.0,1.0
1.0,1.0,10.23,20.0,0.11,0.0,3.9,1.0,0.0,0.0
1.0,0.0,6.61,0.0,,0.0,2.6,0.4,2.0,1.0
0.0,0.0,4.93,0.0,,3.0,0.0,0.0,0.0,1.0
1.0,1.0,10.23,15.0,0.13,1.0,104.0,10.1,0.0,0.0
0.0,0.0,3.91,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,3.9,10.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.22,14.0,1.63,0.0,11.5,0.5,0.0,0.0
0.0,0.0,5.41,22.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,6.44,23.0,,0.0,15.0,2.1,0.0,1.0
0.0,0.0,7.73,20.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.91,0.0,,0.0,0.0,0.0,0.0,1.0
1.0,0.0,7.07,10.0,,1.0,28.2,1.7,2.0,1.0
1.0,1.0,4.89,13.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.87,0.0,,0.0,0.0,0.0,4.0,1.0
1.0,0.0,10.22,21.0,0.39,0.0,5.0,0.2,0.0,0.0
0.0,0.0,5.69,7.0,,0.0,2.2,0.1,3.0,1.0
1.0,0.0,7.93,10.0,,0.0,7.1,0.5,7.0,1.0
0.0,0.0,7.38,22.0,0.0,0.0,26.7,2.0,0.0,1.0
1.0,1.0,10.22,12.0,0.13,0.0,56.9,4.0,0.0,0.0
0.0,0.0,7.21,10.0,,2.0,0.2,0.0,0.0,1.0
1.0,1.0,10.22,12.0,,0.0,18.9,5.2,6.0,0.0
0.0,0.0,3.39,0.0,,0.0,0.0,0.0,1.0,1.0
1.0,0.0,10.22,12.0,0.87,0.0,38.1,2.8,0.0,0.0
1.0,0.0,6.75,0.0,,0.0,0.8,0.1,3.0,1.0
1.0,1.0,9.6,0.0,,0.0,178.2,11.3,0.0,1.0
1.0,1.0,10.19,20.0,0.08,0.0,49.9,5.9,0.0,0.0
1.0,0.0,4.49,0.0,,0.0,0.0,0.0,3.0,1.0
1.0,0.0,6.14,20.0,,0.0,1.4,0.1,0.0,1.0
0.0,0.0,3.71,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.1,14.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.17,22.0,1.05,0.0,34.1,2.0,0.0,0.0
1.0,1.0,10.16,25.0,1.95,0.0,92.3,8.4,0.0,0.0
1.0,0.0,10.16,19.0,1.91,0.0,87.7,6.7,0.0,0.0
0.0,0.0,3.62,0.0,,0.0,0.0,0.0,2.0,1.0
1.0,0.0,5.18,23.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.08,13.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,4.77,14.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,5.6,0.0,,1.0,7.7,0.7,7.0,1.0
0.0,0.0,3.31,0.0,,0.0,0.0,0.0,0.0,1.0
0.0,0.0,4.52,17.0,,1.0,0.0,0.0,3.0,1.0
0.0,0.0,3.77,14.0,,0.0,0.0,0.0,0.0,1.0
1.0,1.0,5.65,0.0,,0.0,0.9,0.1,3.0,1.0
